#          FTT         Ub/Uref          Force*      Ma_max  accu_cnt      uu_RS_chk          k_chk     GPU_min          Error         CV_uu%          CV_k%   Conv
      0.509511    1.0368450558    1.6137849518    0.039983         0   0.000000e+00   0.000000e+00      8.1718   6.913790e-04  -1.000000e+00  -1.000000e+00      0
      0.509742    1.0375618582    1.6137849518    0.040012         0   0.000000e+00   0.000000e+00      8.1738   6.908527e-04  -1.000000e+00  -1.000000e+00      0
      0.509973    1.0382786439    1.6137849518    0.040040         0   0.000000e+00   0.000000e+00      8.1759   6.903597e-04  -1.000000e+00  -1.000000e+00      0
      0.510204    1.0389953924    1.6136703726    0.040068         0   0.000000e+00   0.000000e+00      8.1779   6.898476e-04  -1.000000e+00  -1.000000e+00      0
      0.510435    1.0397120991    1.6136703726    0.040096         0   0.000000e+00   0.000000e+00      8.1800   6.893319e-04  -1.000000e+00  -1.000000e+00      0
      0.510666    1.0404287841    1.6136703726    0.040124         0   0.000000e+00   0.000000e+00      8.1820   6.888362e-04  -1.000000e+00  -1.000000e+00      0
      0.510897    1.0411454078    1.6135504395    0.040152         0   0.000000e+00   0.000000e+00      8.1841   6.883031e-04  -1.000000e+00  -1.000000e+00      0
      0.511128    1.0418620068    1.6135504395    0.040181         0   0.000000e+00   0.000000e+00      8.1861   6.878061e-04  -1.000000e+00  -1.000000e+00      0
      0.511359    1.0425785647    1.6134251530    0.040209         0   0.000000e+00   0.000000e+00      8.1882   6.872939e-04  -1.000000e+00  -1.000000e+00      0
      0.511590    1.0432950748    1.6134251530    0.040237         0   0.000000e+00   0.000000e+00      8.1903   6.867760e-04  -1.000000e+00  -1.000000e+00      0
      0.511821    1.0440115613    1.6134251530    0.040265         0   0.000000e+00   0.000000e+00      8.1923   6.862822e-04  -1.000000e+00  -1.000000e+00      0
      0.512053    1.0447279830    1.6132945141    0.040293         0   0.000000e+00   0.000000e+00      8.1944   6.857496e-04  -1.000000e+00  -1.000000e+00      0
      0.512284    1.0454443772    1.6132945141    0.040321         0   0.000000e+00   0.000000e+00      8.1964   6.852533e-04  -1.000000e+00  -1.000000e+00      0
      0.512515    1.0461607317    1.6131585233    0.040349         0   0.000000e+00   0.000000e+00      8.1985   6.847461e-04  -1.000000e+00  -1.000000e+00      0
      0.512746    1.0468770396    1.6131585233    0.040378         0   0.000000e+00   0.000000e+00      8.2005   6.842331e-04  -1.000000e+00  -1.000000e+00      0
      0.512977    1.0475933359    1.6131585233    0.040406         0   0.000000e+00   0.000000e+00      8.2026   6.837542e-04  -1.000000e+00  -1.000000e+00      0
      0.513208    1.0483095870    1.6130171816    0.040434         0   0.000000e+00   0.000000e+00      8.2367   6.832438e-04  -1.000000e+00  -1.000000e+00      0
      0.513439    1.0490258396    1.6130171816    0.040462         0   0.000000e+00   0.000000e+00      8.2387   6.827788e-04  -1.000000e+00  -1.000000e+00      0
      0.513670    1.0497420957    1.6128704891    0.040490         0   0.000000e+00   0.000000e+00      8.2408   6.823163e-04  -1.000000e+00  -1.000000e+00      0
      0.513901    1.0504583542    1.6128704891    0.040518         0   0.000000e+00   0.000000e+00      8.2429   6.818532e-04  -1.000000e+00  -1.000000e+00      0
      0.514132    1.0511746624    1.6128704891    0.040546         0   0.000000e+00   0.000000e+00      8.2449   6.814360e-04  -1.000000e+00  -1.000000e+00      0
      0.514363    1.0518909905    1.6127184458    0.040574         0   0.000000e+00   0.000000e+00      8.2470   6.809908e-04  -1.000000e+00  -1.000000e+00      0
      0.514594    1.0526073839    1.6127184458    0.040602         0   0.000000e+00   0.000000e+00      8.2490   6.805894e-04  -1.000000e+00  -1.000000e+00      0
      0.514825    1.0533238433    1.6125610508    0.040631         0   0.000000e+00   0.000000e+00      8.2511   6.801891e-04  -1.000000e+00  -1.000000e+00      0
      0.515056    1.0540403522    1.6125610508    0.040659         0   0.000000e+00   0.000000e+00      8.2531   6.797737e-04  -1.000000e+00  -1.000000e+00      0
      0.515288    1.0547569499    1.6125610508    0.040687         0   0.000000e+00   0.000000e+00      8.2552   6.793960e-04  -1.000000e+00  -1.000000e+00      0
      0.515519    1.0554735908    1.6123983030    0.040715         0   0.000000e+00   0.000000e+00      8.2572   6.789757e-04  -1.000000e+00  -1.000000e+00      0
      0.515750    1.0561903047    1.6123983030    0.040743         0   0.000000e+00   0.000000e+00      8.2593   6.785840e-04  -1.000000e+00  -1.000000e+00      0
      0.515981    1.0569070849    1.6122302010    0.040771         0   0.000000e+00   0.000000e+00      8.2613   6.781866e-04  -1.000000e+00  -1.000000e+00      0
      0.516212    1.0576239014    1.6122302010    0.040799         0   0.000000e+00   0.000000e+00      8.2634   6.777613e-04  -1.000000e+00  -1.000000e+00      0
      0.516443    1.0583407943    1.6122302010    0.040827         0   0.000000e+00   0.000000e+00      8.2654   6.773743e-04  -1.000000e+00  -1.000000e+00      0
      0.516674    1.0590577162    1.6120567439    0.040855         0   0.000000e+00   0.000000e+00      8.2675   6.769432e-04  -1.000000e+00  -1.000000e+00      0
      0.516905    1.0597746937    1.6120567439    0.040883         0   0.000000e+00   0.000000e+00      8.2695   6.765377e-04  -1.000000e+00  -1.000000e+00      0
      0.517136    1.0604917235    1.6118779307    0.040912         0   0.000000e+00   0.000000e+00      8.2716   6.761296e-04  -1.000000e+00  -1.000000e+00      0
      0.517367    1.0612087658    1.6118779307    0.040940         0   0.000000e+00   0.000000e+00      8.2736   6.756844e-04  -1.000000e+00  -1.000000e+00      0
      0.517598    1.0619258604    1.6118779307    0.040968         0   0.000000e+00   0.000000e+00      8.2757   6.752775e-04  -1.000000e+00  -1.000000e+00      0
      0.517829    1.0626429532    1.6116937608    0.040996         0   0.000000e+00   0.000000e+00      8.3119   6.748200e-04  -1.000000e+00  -1.000000e+00      0
      0.518060    1.0633600604    1.6116937608    0.041024         0   0.000000e+00   0.000000e+00      8.3140   6.743786e-04  -1.000000e+00  -1.000000e+00      0
      0.518291    1.0640771788    1.6115042339    0.041052         0   0.000000e+00   0.000000e+00      8.3161   6.739346e-04  -1.000000e+00  -1.000000e+00      0
      0.518522    1.0647942586    1.6115042339    0.041080         0   0.000000e+00   0.000000e+00      8.3182   6.734444e-04  -1.000000e+00  -1.000000e+00      0
      0.518754    1.0655113462    1.6115042339    0.041108         0   0.000000e+00   0.000000e+00      8.3202   6.729985e-04  -1.000000e+00  -1.000000e+00      0
      0.518985    1.0662283923    1.6113093500    0.041136         0   0.000000e+00   0.000000e+00      8.3223   6.725071e-04  -1.000000e+00  -1.000000e+00      0
      0.519216    1.0669454177    1.6113093500    0.041164         0   0.000000e+00   0.000000e+00      8.3243   6.720357e-04  -1.000000e+00  -1.000000e+00      0
      0.519447    1.0676624355    1.6111091097    0.041193         0   0.000000e+00   0.000000e+00      8.3264   6.715772e-04  -1.000000e+00  -1.000000e+00      0
      0.519678    1.0683793993    1.6111091097    0.041221         0   0.000000e+00   0.000000e+00      8.3284   6.710761e-04  -1.000000e+00  -1.000000e+00      0
      0.519909    1.0690963718    1.6111091097    0.041249         0   0.000000e+00   0.000000e+00      8.3305   6.706341e-04  -1.000000e+00  -1.000000e+00      0
      0.520140    1.0698133118    1.6109035134    0.041277         0   0.000000e+00   0.000000e+00      8.3325   6.701543e-04  -1.000000e+00  -1.000000e+00      0
      0.520371    1.0705302401    1.6109035134    0.041305         0   0.000000e+00   0.000000e+00      8.3346   6.696946e-04  -1.000000e+00  -1.000000e+00      0
      0.520602    1.0712471771    1.6106925614    0.041333         0   0.000000e+00   0.000000e+00      8.3367   6.692545e-04  -1.000000e+00  -1.000000e+00      0
      0.520833    1.0719640658    1.6106925614    0.041361         0   0.000000e+00   0.000000e+00      8.3387   6.687619e-04  -1.000000e+00  -1.000000e+00      0
      0.521064    1.0726809709    1.6106925614    0.041389         0   0.000000e+00   0.000000e+00      8.3407   6.683302e-04  -1.000000e+00  -1.000000e+00      0
      0.521295    1.0733978475    1.6104762539    0.041417         0   0.000000e+00   0.000000e+00      8.3428   6.678573e-04  -1.000000e+00  -1.000000e+00      0
      0.521526    1.0741147073    1.6104762539    0.041445         0   0.000000e+00   0.000000e+00      8.3448   6.673959e-04  -1.000000e+00  -1.000000e+00      0
      0.521757    1.0748315744    1.6102545912    0.041474         0   0.000000e+00   0.000000e+00      8.3469   6.669577e-04  -1.000000e+00  -1.000000e+00      0
      0.521988    1.0755483806    1.6102545912    0.041502         0   0.000000e+00   0.000000e+00      8.3490   6.664565e-04  -1.000000e+00  -1.000000e+00      0
      0.522220    1.0762651945    1.6102545912    0.041530         0   0.000000e+00   0.000000e+00      8.3510   6.660198e-04  -1.000000e+00  -1.000000e+00      0
      0.522451    1.0769819690    1.6100275736    0.041558         0   0.000000e+00   0.000000e+00      8.3853   6.655399e-04  -1.000000e+00  -1.000000e+00      0
      0.522682    1.0776987056    1.6100275736    0.041586         0   0.000000e+00   0.000000e+00      8.3874   6.650621e-04  -1.000000e+00  -1.000000e+00      0
      0.522913    1.0784154299    1.6097952018    0.041614         0   0.000000e+00   0.000000e+00      8.3895   6.646088e-04  -1.000000e+00  -1.000000e+00      0
      0.523144    1.0791320565    1.6097952018    0.041642         0   0.000000e+00   0.000000e+00      8.3915   6.640768e-04  -1.000000e+00  -1.000000e+00      0
      0.523375    1.0798486528    1.6097952018    0.041670         0   0.000000e+00   0.000000e+00      8.3935   6.636081e-04  -1.000000e+00  -1.000000e+00      0
      0.523606    1.0805651661    1.6095574766    0.041698         0   0.000000e+00   0.000000e+00      8.3956   6.630912e-04  -1.000000e+00  -1.000000e+00      0
      0.523837    1.0812815866    1.6095574766    0.041726         0   0.000000e+00   0.000000e+00      8.3977   6.625660e-04  -1.000000e+00  -1.000000e+00      0
      0.524068    1.0819979445    1.6093143997    0.041754         0   0.000000e+00   0.000000e+00      8.3997   6.620696e-04  -1.000000e+00  -1.000000e+00      0
      0.524299    1.0827141479    1.6093143997    0.041782         0   0.000000e+00   0.000000e+00      8.4018   6.614889e-04  -1.000000e+00  -1.000000e+00      0
      0.524530    1.0834302702    1.6093143997    0.041810         0   0.000000e+00   0.000000e+00      8.4038   6.609768e-04  -1.000000e+00  -1.000000e+00      0
      0.524761    1.0841462643    1.6090659730    0.041838         0   0.000000e+00   0.000000e+00      8.4059   6.604221e-04  -1.000000e+00  -1.000000e+00      0
      0.524992    1.0848621165    1.6090659730    0.041866         0   0.000000e+00   0.000000e+00      8.4079   6.598554e-04  -1.000000e+00  -1.000000e+00      0
      0.525223    1.0855778636    1.6090659730    0.041894         0   0.000000e+00   0.000000e+00      8.4099   6.593237e-04  -1.000000e+00  -1.000000e+00      0
      0.525455    1.0862934132    1.6088121988    0.041922         0   0.000000e+00   0.000000e+00      8.4120   6.587074e-04  -1.000000e+00  -1.000000e+00      0
      0.525686    1.0870088332    1.6088121988    0.041950         0   0.000000e+00   0.000000e+00      8.4141   6.581547e-04  -1.000000e+00  -1.000000e+00      0
      0.525917    1.0877240795    1.6085530800    0.041978         0   0.000000e+00   0.000000e+00      8.4161   6.575623e-04  -1.000000e+00  -1.000000e+00      0
      0.526148    1.0884391295    1.6085530800    0.042006         0   0.000000e+00   0.000000e+00      8.4182   6.569499e-04  -1.000000e+00  -1.000000e+00      0
      0.526379    1.0891540267    1.6085530800    0.042034         0   0.000000e+00   0.000000e+00      8.4202   6.563783e-04  -1.000000e+00  -1.000000e+00      0
      0.526610    1.0898686830    1.6082886199    0.042062         0   0.000000e+00   0.000000e+00      8.4223   6.557270e-04  -1.000000e+00  -1.000000e+00      0
      0.526841    1.0905831708    1.6082886199    0.042090         0   0.000000e+00   0.000000e+00      8.4243   6.551429e-04  -1.000000e+00  -1.000000e+00      0
      0.527072    1.0912974636    1.6080188221    0.042118         0   0.000000e+00   0.000000e+00      8.4605   6.545354e-04  -1.000000e+00  -1.000000e+00      0
      0.527303    1.0920115436    1.6080188221    0.042146         0   0.000000e+00   0.000000e+00      8.4626   6.539125e-04  -1.000000e+00  -1.000000e+00      0
      0.527534    1.0927254726    1.6080188221    0.042173         0   0.000000e+00   0.000000e+00      8.4646   6.533471e-04  -1.000000e+00  -1.000000e+00      0
      0.527765    1.0934391734    1.6077436903    0.042201         0   0.000000e+00   0.000000e+00      8.4667   6.527119e-04  -1.000000e+00  -1.000000e+00      0
      0.527996    1.0941527205    1.6077436903    0.042229         0   0.000000e+00   0.000000e+00      8.4688   6.521458e-04  -1.000000e+00  -1.000000e+00      0
      0.528227    1.0948660973    1.6074632279    0.042257         0   0.000000e+00   0.000000e+00      8.4710   6.515653e-04  -1.000000e+00  -1.000000e+00      0
      0.528458    1.0955792779    1.6074632279    0.042285         0   0.000000e+00   0.000000e+00      8.4730   6.509621e-04  -1.000000e+00  -1.000000e+00      0
      0.528689    1.0962923290    1.6074632279    0.042313         0   0.000000e+00   0.000000e+00      8.4751   6.504206e-04  -1.000000e+00  -1.000000e+00      0
      0.528921    1.0970051723    1.6071774381    0.042341         0   0.000000e+00   0.000000e+00      8.4771   6.498085e-04  -1.000000e+00  -1.000000e+00      0
      0.529152    1.0977178753    1.6071774381    0.042368         0   0.000000e+00   0.000000e+00      8.4792   6.492588e-04  -1.000000e+00  -1.000000e+00      0
      0.529383    1.0984304273    1.6068863242    0.042396         0   0.000000e+00   0.000000e+00      8.4813   6.487002e-04  -1.000000e+00  -1.000000e+00      0
      0.529614    1.0991427925    1.6068863242    0.042424         0   0.000000e+00   0.000000e+00      8.4833   6.481098e-04  -1.000000e+00  -1.000000e+00      0
      0.529845    1.0998550437    1.6068863242    0.042452         0   0.000000e+00   0.000000e+00      8.4853   6.475865e-04  -1.000000e+00  -1.000000e+00      0
      0.530076    1.1005671039    1.6065898890    0.042480         0   0.000000e+00   0.000000e+00      8.4874   6.469939e-04  -1.000000e+00  -1.000000e+00      0
      0.530307    1.1012790354    1.6065898890    0.042507         0   0.000000e+00   0.000000e+00      8.4894   6.464588e-04  -1.000000e+00  -1.000000e+00      0
      0.530538    1.1019908365    1.6062881353    0.042535         0   0.000000e+00   0.000000e+00      8.4915   6.459229e-04  -1.000000e+00  -1.000000e+00      0
      0.530769    1.1027024628    1.6062881353    0.042563         0   0.000000e+00   0.000000e+00      8.4936   6.453475e-04  -1.000000e+00  -1.000000e+00      0
      0.531000    1.1034139949    1.6062881353    0.042591         0   0.000000e+00   0.000000e+00      8.4956   6.448461e-04  -1.000000e+00  -1.000000e+00      0
